closed_addr_hash_table,10000,2.429
closed_addr_hash_table,20000,2.406
closed_addr_hash_table,30000,3.851
closed_addr_hash_table,40000,5.917
closed_addr_hash_table,50000,4.163
closed_addr_hash_table,60000,3.954
closed_addr_hash_table,70000,3.962
closed_addr_hash_table,80000,7.511
closed_addr_hash_table,90000,6.673
closed_addr_hash_table,100000,5.832
closed_addr_hash_table,110000,6.187
closed_addr_hash_table,120000,6.374
closed_addr_hash_table,130000,6.913
closed_addr_hash_table,140000,8.297
closed_addr_hash_table,150000,11.580
closed_addr_hash_table,160000,10.936
closed_addr_hash_table,170000,11.338
closed_addr_hash_table,180000,11.817
closed_addr_hash_table,190000,12.375
closed_addr_hash_table,200000,12.621
closed_addr_hash_table,210000,13.217
closed_addr_hash_table,220000,13.768
closed_addr_hash_table,230000,14.121
closed_addr_hash_table,240000,14.309
closed_addr_hash_table,250000,15.145
closed_addr_hash_table,260000,15.552
closed_addr_hash_table,270000,16.085
closed_addr_hash_table,280000,16.355
closed_addr_hash_table,290000,17.097
closed_addr_hash_table,300000,23.383
closed_addr_hash_table,310000,22.840
closed_addr_hash_table,320000,23.648
closed_addr_hash_table,330000,24.272
closed_addr_hash_table,340000,24.653
closed_addr_hash_table,350000,25.072
closed_addr_hash_table,360000,26.258
closed_addr_hash_table,370000,26.589
closed_addr_hash_table,380000,27.407
closed_addr_hash_table,390000,27.751
closed_addr_hash_table,400000,28.894
closed_addr_hash_table,410000,28.413
closed_addr_hash_table,420000,29.082
closed_addr_hash_table,430000,29.710
closed_addr_hash_table,440000,30.914
closed_addr_hash_table,450000,35.433
closed_addr_hash_table,460000,31.927
closed_addr_hash_table,470000,31.815
closed_addr_hash_table,480000,31.807
closed_addr_hash_table,490000,33.129
closed_addr_hash_table,500000,34.268
closed_addr_hash_table,510000,34.388
closed_addr_hash_table,520000,34.726
closed_addr_hash_table,530000,34.583
closed_addr_hash_table,540000,35.100
closed_addr_hash_table,550000,36.380
closed_addr_hash_table,560000,37.708
closed_addr_hash_table,570000,37.096
closed_addr_hash_table,580000,37.869
closed_addr_hash_table,590000,47.777
closed_addr_hash_table,600000,48.840
closed_addr_hash_table,610000,49.791
closed_addr_hash_table,620000,51.158
closed_addr_hash_table,630000,51.529
closed_addr_hash_table,640000,52.038
closed_addr_hash_table,650000,54.640
closed_addr_hash_table,660000,53.610
closed_addr_hash_table,670000,54.528
closed_addr_hash_table,680000,56.367
closed_addr_hash_table,690000,57.023
closed_addr_hash_table,700000,58.101
closed_addr_hash_table,710000,58.497
closed_addr_hash_table,720000,60.294
closed_addr_hash_table,730000,60.249
closed_addr_hash_table,740000,61.058
closed_addr_hash_table,750000,61.985
closed_addr_hash_table,760000,62.616
closed_addr_hash_table,770000,63.772
closed_addr_hash_table,780000,65.397
closed_addr_hash_table,790000,64.678
closed_addr_hash_table,800000,65.361
closed_addr_hash_table,810000,67.185
closed_addr_hash_table,820000,66.817
closed_addr_hash_table,830000,67.495
closed_addr_hash_table,840000,69.366
closed_addr_hash_table,850000,68.378
closed_addr_hash_table,860000,69.380
closed_addr_hash_table,870000,70.735
closed_addr_hash_table,880000,71.142
closed_addr_hash_table,890000,71.944
closed_addr_hash_table,900000,74.230
closed_addr_hash_table,910000,73.750
closed_addr_hash_table,920000,74.671
closed_addr_hash_table,930000,77.599
closed_addr_hash_table,940000,77.894
closed_addr_hash_table,950000,79.706
closed_addr_hash_table,960000,79.639
closed_addr_hash_table,970000,80.630
closed_addr_hash_table,980000,82.558
closed_addr_hash_table,990000,81.559
closed_addr_hash_table,1000000,83.299
