closed_addr_hash_table,10000,2.616
closed_addr_hash_table,20000,4.010
closed_addr_hash_table,30000,6.268
closed_addr_hash_table,40000,3.632
closed_addr_hash_table,50000,4.303
closed_addr_hash_table,60000,4.765
closed_addr_hash_table,70000,5.448
closed_addr_hash_table,80000,5.610
closed_addr_hash_table,90000,6.599
closed_addr_hash_table,100000,9.004
closed_addr_hash_table,110000,9.323
closed_addr_hash_table,120000,9.974
closed_addr_hash_table,130000,10.719
closed_addr_hash_table,140000,11.491
closed_addr_hash_table,150000,12.216
closed_addr_hash_table,160000,12.653
closed_addr_hash_table,170000,13.024
closed_addr_hash_table,180000,13.317
closed_addr_hash_table,190000,13.932
closed_addr_hash_table,200000,19.505
closed_addr_hash_table,210000,20.057
closed_addr_hash_table,220000,21.121
closed_addr_hash_table,230000,22.304
closed_addr_hash_table,240000,22.992
closed_addr_hash_table,250000,23.757
closed_addr_hash_table,260000,23.973
closed_addr_hash_table,270000,25.045
closed_addr_hash_table,280000,25.508
closed_addr_hash_table,290000,26.182
closed_addr_hash_table,300000,27.054
closed_addr_hash_table,310000,27.470
closed_addr_hash_table,320000,29.409
closed_addr_hash_table,330000,28.833
closed_addr_hash_table,340000,28.874
closed_addr_hash_table,350000,30.036
closed_addr_hash_table,360000,30.617
closed_addr_hash_table,370000,31.309
closed_addr_hash_table,380000,33.867
closed_addr_hash_table,390000,33.491
closed_addr_hash_table,400000,43.199
closed_addr_hash_table,410000,44.393
closed_addr_hash_table,420000,45.045
closed_addr_hash_table,430000,47.200
closed_addr_hash_table,440000,47.332
closed_addr_hash_table,450000,48.224
closed_addr_hash_table,460000,48.604
closed_addr_hash_table,470000,51.024
closed_addr_hash_table,480000,52.325
closed_addr_hash_table,490000,51.418
closed_addr_hash_table,500000,52.923
closed_addr_hash_table,510000,54.498
closed_addr_hash_table,520000,54.080
closed_addr_hash_table,530000,55.459
closed_addr_hash_table,540000,58.194
closed_addr_hash_table,550000,56.861
closed_addr_hash_table,560000,56.821
closed_addr_hash_table,570000,57.979
closed_addr_hash_table,580000,60.741
closed_addr_hash_table,590000,60.025
closed_addr_hash_table,600000,61.020
closed_addr_hash_table,610000,63.363
closed_addr_hash_table,620000,63.629
closed_addr_hash_table,630000,64.240
closed_addr_hash_table,640000,66.721
closed_addr_hash_table,650000,66.205
closed_addr_hash_table,660000,66.893
closed_addr_hash_table,670000,69.806
closed_addr_hash_table,680000,68.652
closed_addr_hash_table,690000,70.034
closed_addr_hash_table,700000,72.837
closed_addr_hash_table,710000,73.014
closed_addr_hash_table,720000,73.959
closed_addr_hash_table,730000,76.275
closed_addr_hash_table,740000,76.843
closed_addr_hash_table,750000,79.349
closed_addr_hash_table,760000,78.440
closed_addr_hash_table,770000,80.285
closed_addr_hash_table,780000,82.421
closed_addr_hash_table,790000,107.922
closed_addr_hash_table,800000,110.702
closed_addr_hash_table,810000,110.872
closed_addr_hash_table,820000,113.326
closed_addr_hash_table,830000,113.981
closed_addr_hash_table,840000,114.574
closed_addr_hash_table,850000,116.391
closed_addr_hash_table,860000,116.623
closed_addr_hash_table,870000,118.821
closed_addr_hash_table,880000,119.366
closed_addr_hash_table,890000,122.456
closed_addr_hash_table,900000,122.783
closed_addr_hash_table,910000,123.459
closed_addr_hash_table,920000,125.924
closed_addr_hash_table,930000,126.601
closed_addr_hash_table,940000,126.465
closed_addr_hash_table,950000,128.926
closed_addr_hash_table,960000,129.594
closed_addr_hash_table,970000,132.310
closed_addr_hash_table,980000,133.689
closed_addr_hash_table,990000,133.083
closed_addr_hash_table,1000000,135.877
